0               1         2               3         4      5          6          7            8           9         10        11        12        13        14        15        16    17     18        19         20       21    22                                                  23
2459015.030253  0.000187  2459015.030130  0.000220  1624   0.005644   -0.000389  Cheops       Literature  0.012724  0.000097  0.111750  0.099714  0.000373  0.012036  0.000647  0.79  0.85   0.001057  1.315994   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459019.658484  0.000178  2459019.658330  0.000230  1629   0.006165   0.000114   Cheops       Literature  0.012581  0.000092  0.112238  0.100498  0.000357  0.011741  0.000618  0.47  1.01   0.001014  1.182871   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459020.583436  0.000190  2459020.583370  0.000230  1630   0.005575   -0.000480  Cheops       Literature  0.013111  0.000096  0.112794  0.099205  0.000379  0.013589  0.000657  0.91  1.07   0.001066  1.321090   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459021.509114  0.000187  2459021.509040  0.000290  1631   0.005711   -0.000348  Cheops       Literature  0.012645  0.000095  0.112602  0.100256  0.000374  0.012346  0.000648  0.70  0.96   0.001061  1.299142   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456844.626103  0.000206  2456844.626103  0.000206  -721   -0.002516  0.000083   sloanR       Literature  0.013082  0.000106  0.113932  0.101202  0.000411  0.012730  0.000712  0.87  0.75   0.000926  1.506633   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457115.810571  0.000371  2457115.810571  0.000371  -428   -0.001854  -0.000334  BB           Literature  0.010773  0.000176  0.108056  0.097539  0.000742  0.010517  0.001284  0.29  5.56   0.003480  0.788508   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2456497.546548  0.000441  2456497.546300  0.000760  -1096  -0.003821  0.000158   BB           Literature  0.011653  0.000222  0.108762  0.097803  0.000881  0.010958  0.001527  0.30  9.46   0.004805  1.524332   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457177.821516  0.000568  2457177.822200  0.001500  -361   -0.002223  -0.000949  U            Literature  0.014039  0.000312  0.115736  0.103056  0.001137  0.012680  0.001969  0.50  3.39   0.003608  1.327343   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457860.875163  0.000239  2457860.875030  0.000290  377    0.001428   -0.000015  sloanR       Literature  0.012572  0.000124  0.112285  0.100575  0.000477  0.011710  0.000827  0.43  2.10   0.001618  0.021969   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457512.870667  0.000207  2457512.870060  0.000310  1      0.000724   0.000665   sloanR       Literature  0.013331  0.000105  0.112677  0.098770  0.000415  0.013907  0.000718  1.23  1.32   0.001343  0.012225   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457538.785355  0.000204  2457538.785480  0.000300  29     0.000236   0.000074   sloanR       Literature  0.012710  0.000107  0.111382  0.099716  0.000407  0.011666  0.000705  0.77  1.60   0.001373  0.018784   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457551.743245  0.000303  2457551.743140  0.000380  43     0.000538   0.000325   sloanR       Literature  0.011416  0.000149  0.108897  0.097886  0.000607  0.011011  0.001051  0.77  1.87   0.001903  0.019195   BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
